"12ng -- Kuolleet viikoittain sukupuolen, iän ja maakunnan mukaan (Pikaennakko), 1990W01-2022W14*"

"Alue";"Viikko";"Yhteensä Yhteensä Kuolleet";"0 - 4 Yhteensä Kuolleet";"5 - 9 Yhteensä Kuolleet";"10 - 14 Yhteensä Kuolleet";"15 - 19 Yhteensä Kuolleet";"20 - 24 Yhteensä Kuolleet";"25 - 29 Yhteensä Kuolleet";"30 - 34 Yhteensä Kuolleet";"35 - 39 Yhteensä Kuolleet";"40 - 44 Yhteensä Kuolleet";"45 - 49 Yhteensä Kuolleet";"50 - 54 Yhteensä Kuolleet";"55 - 59 Yhteensä Kuolleet";"60 - 64 Yhteensä Kuolleet";"65 - 69 Yhteensä Kuolleet";"70 - 74 Yhteensä Kuolleet";"75 - 79 Yhteensä Kuolleet";"80 - 84 Yhteensä Kuolleet";"85 - 89 Yhteensä Kuolleet";"90 - Yhteensä Kuolleet"
"MK14 Etelä-Pohjanmaa";"2012W26";38;0;0;0;0;0;0;0;0;0;0;1;0;0;3;5;4;9;8;8
"MK14 Etelä-Pohjanmaa";"2012W27";42;0;0;0;1;1;1;1;0;0;0;0;5;2;2;2;4;6;10;7
"MK14 Etelä-Pohjanmaa";"2012W28";43;1;0;0;0;0;0;0;0;0;0;2;3;6;1;2;5;4;9;10
"MK14 Etelä-Pohjanmaa";"2012W29";38;0;0;0;0;0;0;0;0;1;1;1;3;2;0;2;7;9;5;7
"MK14 Etelä-Pohjanmaa";"2012W30";35;0;0;0;1;0;0;0;0;0;0;2;0;1;1;3;5;7;9;6
"MK14 Etelä-Pohjanmaa";"2012W31";31;0;0;0;0;0;0;0;0;1;0;2;0;3;4;4;0;11;3;3
"MK14 Etelä-Pohjanmaa";"2012W32";40;0;0;0;0;0;0;0;0;0;1;2;0;4;4;3;5;7;8;6
"MK14 Etelä-Pohjanmaa";"2012W33";35;0;0;0;1;0;1;0;1;0;0;0;1;5;1;1;3;10;5;6
"MK14 Etelä-Pohjanmaa";"2012W34";35;0;0;0;0;0;0;0;0;1;0;0;2;2;1;2;4;9;5;9
"MK14 Etelä-Pohjanmaa";"2012W35";31;0;0;0;0;0;0;0;0;0;1;0;1;3;4;4;3;4;10;1
"MK14 Etelä-Pohjanmaa";"2012W36";29;0;0;0;0;0;1;0;0;0;0;0;2;1;1;5;3;7;5;4
"MK14 Etelä-Pohjanmaa";"2012W37";41;0;0;0;0;0;0;0;0;1;0;1;1;2;4;3;3;10;6;10
"MK14 Etelä-Pohjanmaa";"2012W38";35;0;0;0;0;0;0;0;0;0;0;2;1;4;1;3;7;7;6;4
"MK14 Etelä-Pohjanmaa";"2012W39";39;0;0;1;0;1;0;0;0;0;0;0;3;4;1;4;7;8;3;7
"MK14 Etelä-Pohjanmaa";"2012W40";35;0;0;0;0;0;0;1;0;0;2;1;0;3;1;5;1;8;9;4
"MK14 Etelä-Pohjanmaa";"2012W41";49;0;0;0;0;0;0;0;0;1;0;0;1;3;4;4;6;6;12;12
"MK14 Etelä-Pohjanmaa";"2012W42";37;0;0;0;0;0;0;0;0;0;0;1;0;2;2;8;4;7;6;7
"MK14 Etelä-Pohjanmaa";"2012W43";36;0;0;0;0;0;1;0;0;0;0;1;1;1;3;2;4;6;10;7
"MK14 Etelä-Pohjanmaa";"2012W44";36;0;0;0;0;0;0;0;0;0;1;0;2;2;0;5;4;9;6;7
"MK14 Etelä-Pohjanmaa";"2012W45";32;0;0;0;0;0;0;0;0;0;0;0;0;3;2;2;6;8;8;3
"MK14 Etelä-Pohjanmaa";"2012W46";35;0;0;0;0;0;0;0;0;2;0;0;2;2;1;2;4;9;9;4
"MK14 Etelä-Pohjanmaa";"2012W47";34;1;0;0;0;0;0;0;0;0;2;1;1;4;3;3;4;5;4;6
"MK14 Etelä-Pohjanmaa";"2012W48";40;0;0;0;0;0;0;0;0;0;0;0;2;1;1;3;7;3;16;7
"MK14 Etelä-Pohjanmaa";"2012W49";34;0;0;0;0;0;0;0;0;0;0;2;1;1;0;4;7;5;9;5
"MK14 Etelä-Pohjanmaa";"2012W50";47;0;0;0;0;0;0;0;0;0;1;1;4;2;3;0;6;13;6;11
"MK14 Etelä-Pohjanmaa";"2012W51";42;0;0;0;0;0;0;0;0;0;2;2;3;2;3;2;4;8;13;3
"MK14 Etelä-Pohjanmaa";"2012W52";49;0;0;0;0;0;0;0;0;0;0;1;2;3;3;4;7;5;14;10
"MK14 Etelä-Pohjanmaa";"2013W01";44;0;1;0;0;0;0;0;0;2;0;1;1;3;1;4;8;7;12;4
"MK14 Etelä-Pohjanmaa";"2013W02";49;0;1;0;0;0;0;0;0;0;0;1;3;3;1;2;5;8;14;11
"MK14 Etelä-Pohjanmaa";"2013W03";39;0;0;0;0;0;0;0;1;0;1;1;0;1;3;1;4;10;10;7
"MK14 Etelä-Pohjanmaa";"2013W04";36;0;0;0;1;0;0;0;0;0;0;0;1;3;5;1;5;9;8;3
"MK14 Etelä-Pohjanmaa";"2013W05";47;0;0;0;1;0;1;0;0;2;0;1;0;1;4;3;4;9;8;13
"MK14 Etelä-Pohjanmaa";"2013W06";47;0;0;0;0;0;0;0;0;0;0;1;1;2;3;5;4;10;6;15
"MK14 Etelä-Pohjanmaa";"2013W07";53;0;0;0;1;0;0;0;0;0;0;0;2;3;5;3;4;4;18;13
"MK14 Etelä-Pohjanmaa";"2013W08";37;0;0;0;0;0;1;0;0;0;1;0;1;2;2;2;7;7;8;6
"MK14 Etelä-Pohjanmaa";"2013W09";53;1;0;0;0;0;1;0;0;0;1;0;1;6;3;2;6;11;13;8
"MK14 Etelä-Pohjanmaa";"2013W10";38;0;0;0;1;1;0;0;1;0;1;0;2;2;2;2;2;8;9;7
"MK14 Etelä-Pohjanmaa";"2013W11";37;0;0;0;0;0;0;0;0;0;0;3;1;0;3;4;3;8;7;8
"MK14 Etelä-Pohjanmaa";"2013W12";41;0;0;0;0;0;0;0;0;0;2;2;1;2;4;2;8;6;8;6
"MK14 Etelä-Pohjanmaa";"2013W13";50;0;0;0;0;0;0;0;0;0;2;1;0;1;3;4;10;8;5;16
"MK14 Etelä-Pohjanmaa";"2013W14";52;0;0;0;0;1;0;0;0;1;0;2;1;6;2;2;6;10;13;8
"MK14 Etelä-Pohjanmaa";"2013W15";49;0;0;0;0;0;0;0;0;0;0;3;3;3;1;5;4;8;10;12
"MK14 Etelä-Pohjanmaa";"2013W16";53;0;0;0;0;0;0;0;0;0;1;0;0;4;3;5;5;11;16;8
"MK14 Etelä-Pohjanmaa";"2013W17";31;0;0;0;0;0;1;0;0;0;0;1;2;1;3;3;4;3;9;4
"MK14 Etelä-Pohjanmaa";"2013W18";35;0;0;0;0;0;0;0;0;0;0;2;1;0;2;5;3;5;14;3
"MK14 Etelä-Pohjanmaa";"2013W19";42;0;0;0;0;1;0;1;0;0;0;1;2;2;2;5;5;6;7;10
"MK14 Etelä-Pohjanmaa";"2013W20";47;0;0;0;0;0;1;0;0;0;0;2;3;4;4;4;6;8;12;3
"MK14 Etelä-Pohjanmaa";"2013W21";37;1;0;0;0;0;1;1;1;1;0;0;0;0;2;2;5;10;6;7
"MK14 Etelä-Pohjanmaa";"2013W22";36;0;0;0;0;0;0;0;0;0;1;1;4;2;2;1;4;9;7;5
"MK14 Etelä-Pohjanmaa";"2013W23";27;0;0;0;0;0;0;0;0;0;1;2;1;2;2;0;4;4;3;8
"MK14 Etelä-Pohjanmaa";"2013W24";33;0;0;0;0;0;0;0;0;1;0;1;0;2;3;4;1;9;7;5
"MK14 Etelä-Pohjanmaa";"2013W25";38;0;0;0;0;0;0;0;1;0;0;0;0;1;6;3;4;2;8;13
"MK14 Etelä-Pohjanmaa";"2013W26";38;0;0;0;1;1;0;0;1;1;1;0;0;0;3;2;6;4;9;9
"MK14 Etelä-Pohjanmaa";"2013W27";37;0;0;0;0;0;0;0;2;0;0;1;4;2;3;0;7;7;6;5
"MK14 Etelä-Pohjanmaa";"2013W28";36;0;0;0;0;0;0;0;0;0;2;0;1;1;1;3;4;4;11;9
"MK14 Etelä-Pohjanmaa";"2013W29";37;1;0;0;0;0;0;0;0;0;0;1;2;0;2;2;5;4;10;10
"MK14 Etelä-Pohjanmaa";"2013W30";44;1;0;0;1;0;0;0;0;0;1;0;1;4;0;3;5;9;12;7
"MK14 Etelä-Pohjanmaa";"2013W31";55;0;0;0;0;0;0;0;1;0;1;5;2;1;4;5;6;12;7;11
"MK14 Etelä-Pohjanmaa";"2013W32";41;0;0;0;0;0;0;0;1;0;1;0;3;2;3;3;4;10;8;6
"MK14 Etelä-Pohjanmaa";"2013W33";44;0;0;0;0;0;0;0;0;0;0;1;1;3;7;2;2;7;11;10
"MK14 Etelä-Pohjanmaa";"2013W34";29;0;0;0;0;0;0;0;0;0;0;0;2;0;2;2;3;8;9;3
"MK14 Etelä-Pohjanmaa";"2013W35";30;0;0;0;0;0;0;0;0;0;1;0;2;1;3;4;2;8;4;5
"MK14 Etelä-Pohjanmaa";"2013W36";40;0;1;0;0;0;0;0;0;0;0;2;1;1;3;7;7;4;8;6
"MK14 Etelä-Pohjanmaa";"2013W37";28;1;0;0;0;1;0;0;0;1;0;0;1;1;2;2;4;6;5;4
"MK14 Etelä-Pohjanmaa";"2013W38";35;0;0;0;0;0;0;1;1;0;1;0;3;2;3;1;5;5;8;5
"MK14 Etelä-Pohjanmaa";"2013W39";40;0;0;0;1;0;1;1;1;1;0;1;2;1;3;4;4;5;9;6
"MK14 Etelä-Pohjanmaa";"2013W40";37;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;3;7;12;10
"MK14 Etelä-Pohjanmaa";"2013W41";40;0;0;1;1;0;0;0;0;0;1;3;2;3;1;3;5;5;7;8
"MK14 Etelä-Pohjanmaa";"2013W42";43;0;0;0;0;0;0;0;0;0;1;0;1;2;4;7;3;8;6;11
"MK14 Etelä-Pohjanmaa";"2013W43";40;0;0;0;0;0;0;0;0;0;0;0;5;2;4;3;3;9;8;6
"MK14 Etelä-Pohjanmaa";"2013W44";38;0;0;0;0;0;0;0;0;0;0;0;3;3;3;8;6;7;5;3
"MK14 Etelä-Pohjanmaa";"2013W45";44;0;0;0;0;0;0;0;0;0;1;1;1;2;4;6;5;7;11;6
"MK14 Etelä-Pohjanmaa";"2013W46";35;0;0;0;0;0;0;1;0;0;0;1;0;1;1;3;3;9;9;7
"MK14 Etelä-Pohjanmaa";"2013W47";36;0;0;0;0;0;0;1;0;0;0;0;0;0;3;5;3;7;8;9
"MK14 Etelä-Pohjanmaa";"2013W48";44;0;0;0;0;0;1;0;0;0;1;0;1;3;2;4;2;8;12;10
"MK14 Etelä-Pohjanmaa";"2013W49";40;0;0;0;0;1;0;0;1;0;0;0;0;2;7;1;4;5;7;12
"MK14 Etelä-Pohjanmaa";"2013W50";44;0;0;0;0;0;0;0;0;0;1;0;3;2;2;0;8;6;8;14
"MK14 Etelä-Pohjanmaa";"2013W51";51;0;0;0;0;0;0;0;0;1;0;1;1;4;2;3;6;9;14;10
"MK14 Etelä-Pohjanmaa";"2013W52";64;0;0;0;0;0;0;0;0;0;0;0;5;2;7;4;5;13;14;14
"MK14 Etelä-Pohjanmaa";"2014W01";42;0;0;0;0;0;0;1;0;0;0;0;1;2;3;4;4;11;11;5
"MK14 Etelä-Pohjanmaa";"2014W02";37;0;0;0;0;0;0;0;0;0;1;0;3;1;2;1;5;9;8;7
"MK14 Etelä-Pohjanmaa";"2014W03";53;0;0;0;0;1;0;0;0;0;0;2;3;0;6;6;7;10;10;8
"MK14 Etelä-Pohjanmaa";"2014W04";57;0;0;0;0;1;1;0;0;0;1;0;4;5;4;1;2;8;15;15
"MK14 Etelä-Pohjanmaa";"2014W05";42;0;0;0;0;0;0;0;0;0;0;0;3;2;3;3;4;8;7;12
"MK14 Etelä-Pohjanmaa";"2014W06";53;1;0;0;0;0;1;1;0;0;2;1;1;2;0;6;6;9;11;12
"MK14 Etelä-Pohjanmaa";"2014W07";47;0;0;0;0;1;0;0;0;0;0;0;7;2;3;3;4;7;10;10
"MK14 Etelä-Pohjanmaa";"2014W08";46;0;0;0;0;0;0;0;0;0;0;1;0;5;5;4;5;6;8;12
"MK14 Etelä-Pohjanmaa";"2014W09";35;0;0;0;0;0;0;0;0;0;1;0;1;3;2;3;4;8;6;7
"MK14 Etelä-Pohjanmaa";"2014W10";30;0;0;0;0;0;0;1;0;0;1;0;0;0;6;1;3;6;8;4
"MK14 Etelä-Pohjanmaa";"2014W11";40;0;0;0;0;0;0;0;0;0;1;0;0;1;4;0;8;11;7;8
"MK14 Etelä-Pohjanmaa";"2014W12";38;1;0;0;0;0;0;0;0;0;2;2;2;1;2;2;7;5;4;10
"MK14 Etelä-Pohjanmaa";"2014W13";58;1;0;0;0;0;0;0;0;0;3;3;0;6;9;3;7;11;9;6
"MK14 Etelä-Pohjanmaa";"2014W14";57;0;0;0;0;0;0;0;0;0;1;0;0;3;6;4;7;14;9;13
"MK14 Etelä-Pohjanmaa";"2014W15";42;0;0;0;0;0;0;0;0;0;0;0;1;1;5;3;4;7;10;11
"MK14 Etelä-Pohjanmaa";"2014W16";48;0;0;0;1;0;0;0;0;0;1;1;2;4;4;3;2;8;14;8
"MK14 Etelä-Pohjanmaa";"2014W17";44;0;0;0;0;0;0;0;0;2;1;0;0;3;1;4;8;9;6;10
"MK14 Etelä-Pohjanmaa";"2014W18";35;1;0;0;0;0;0;0;0;0;0;1;0;2;1;3;5;12;6;4
"MK14 Etelä-Pohjanmaa";"2014W19";44;0;0;0;0;0;0;0;0;0;0;3;1;3;6;6;4;6;4;11
"MK14 Etelä-Pohjanmaa";"2014W20";41;0;0;0;0;0;0;0;0;0;0;0;1;3;6;4;3;6;9;9
"MK14 Etelä-Pohjanmaa";"2014W21";51;0;0;0;0;0;0;0;0;0;2;0;1;0;3;5;5;10;13;12
"MK14 Etelä-Pohjanmaa";"2014W22";41;0;0;0;0;0;0;0;0;0;0;1;1;7;1;5;4;6;11;5
"MK14 Etelä-Pohjanmaa";"2014W23";37;0;0;0;0;0;0;0;1;0;0;0;0;2;5;9;6;6;5;3
"MK14 Etelä-Pohjanmaa";"2014W24";38;0;0;0;1;0;0;0;0;1;0;2;4;1;2;3;3;5;12;4
"MK14 Etelä-Pohjanmaa";"2014W25";42;0;0;0;0;0;0;0;0;0;0;1;0;1;2;6;6;3;13;10
"MK14 Etelä-Pohjanmaa";"2014W26";52;0;0;0;0;0;0;0;0;0;1;1;4;2;2;4;6;7;14;11
"MK14 Etelä-Pohjanmaa";"2014W27";46;2;0;0;0;0;0;0;0;0;0;3;0;2;5;8;7;6;11;2
"MK14 Etelä-Pohjanmaa";"2014W28";41;1;0;0;0;0;0;1;0;1;0;1;2;2;3;5;3;8;13;1
"MK14 Etelä-Pohjanmaa";"2014W29";41;0;0;0;0;0;0;0;0;0;0;0;1;4;1;5;4;8;9;9
"MK14 Etelä-Pohjanmaa";"2014W30";43;0;0;0;0;0;0;1;1;0;0;2;2;4;5;3;5;5;9;6
"MK14 Etelä-Pohjanmaa";"2014W31";35;0;0;0;0;0;0;0;0;0;0;0;2;5;4;3;0;9;5;7
"MK14 Etelä-Pohjanmaa";"2014W32";32;0;0;0;0;0;0;0;0;0;1;1;1;0;3;3;6;7;6;4
"MK14 Etelä-Pohjanmaa";"2014W33";43;0;0;0;0;0;0;0;0;0;0;0;0;2;3;5;10;6;12;5
"MK14 Etelä-Pohjanmaa";"2014W34";37;0;1;0;0;0;0;0;1;0;0;2;1;2;3;4;4;4;9;6
"MK14 Etelä-Pohjanmaa";"2014W35";35;0;0;0;0;1;0;1;0;1;0;2;0;0;1;3;3;5;8;10
"MK14 Etelä-Pohjanmaa";"2014W36";42;0;0;0;0;0;0;0;0;2;1;1;1;2;1;1;7;10;8;8
"MK14 Etelä-Pohjanmaa";"2014W37";38;0;0;0;0;0;0;0;0;1;1;3;1;2;4;1;4;4;7;10
"MK14 Etelä-Pohjanmaa";"2014W38";41;0;0;0;0;0;0;0;0;0;0;2;2;1;2;2;5;9;8;10
"MK14 Etelä-Pohjanmaa";"2014W39";50;0;0;1;0;0;0;0;0;0;0;1;2;7;4;2;8;8;8;9
"MK14 Etelä-Pohjanmaa";"2014W40";46;0;0;0;0;0;0;0;0;0;0;3;1;1;5;6;3;9;7;11
"MK14 Etelä-Pohjanmaa";"2014W41";52;0;0;0;0;0;0;0;0;1;2;1;1;2;5;5;5;9;11;10
"MK14 Etelä-Pohjanmaa";"2014W42";37;0;0;0;0;0;0;0;0;0;1;0;1;3;2;3;2;11;7;7
"MK14 Etelä-Pohjanmaa";"2014W43";46;0;0;0;0;0;0;0;0;0;0;2;1;2;1;4;5;8;10;13
"MK14 Etelä-Pohjanmaa";"2014W44";41;0;0;0;0;0;0;1;0;0;1;0;1;2;2;2;11;1;9;11
"MK14 Etelä-Pohjanmaa";"2014W45";36;0;0;0;0;0;0;0;0;1;0;0;2;1;3;1;2;10;6;10
"MK14 Etelä-Pohjanmaa";"2014W46";37;0;0;0;0;0;1;0;0;1;1;1;3;0;3;2;2;4;9;10
"MK14 Etelä-Pohjanmaa";"2014W47";39;0;0;0;0;0;0;0;0;0;0;0;1;3;3;4;1;9;8;10
"MK14 Etelä-Pohjanmaa";"2014W48";39;0;0;0;0;0;0;0;0;0;0;0;0;3;4;7;2;8;6;9
"MK14 Etelä-Pohjanmaa";"2014W49";41;0;0;0;1;0;0;0;0;1;2;1;0;3;3;2;3;7;13;5
"MK14 Etelä-Pohjanmaa";"2014W50";40;0;0;0;0;0;0;0;0;0;0;0;0;1;4;1;8;11;8;7
"MK14 Etelä-Pohjanmaa";"2014W51";37;0;0;0;0;0;0;0;0;0;0;2;2;2;2;3;2;6;9;9
"MK14 Etelä-Pohjanmaa";"2014W52";53;0;0;0;0;0;0;0;1;0;1;1;2;0;2;3;4;11;14;14
"MK14 Etelä-Pohjanmaa";"2015W01";40;0;0;0;0;0;0;0;0;0;0;0;1;1;5;1;7;11;5;9
"MK14 Etelä-Pohjanmaa";"2015W02";55;0;0;0;0;0;0;0;0;0;3;1;3;1;1;10;4;6;13;13
"MK14 Etelä-Pohjanmaa";"2015W03";66;1;0;0;0;1;0;0;0;0;1;1;0;3;5;3;5;19;8;19
"MK14 Etelä-Pohjanmaa";"2015W04";46;0;0;0;0;0;0;0;0;0;0;0;2;3;5;2;5;8;12;9
"MK14 Etelä-Pohjanmaa";"2015W05";37;0;0;0;0;0;0;0;0;1;1;0;2;2;4;3;5;7;7;5
"MK14 Etelä-Pohjanmaa";"2015W06";40;0;0;0;0;0;0;0;0;0;0;1;0;2;2;2;7;8;11;7
"MK14 Etelä-Pohjanmaa";"2015W07";46;0;0;0;0;0;0;0;0;1;0;0;3;3;6;6;9;6;7;5
"MK14 Etelä-Pohjanmaa";"2015W08";46;2;0;0;0;0;0;0;1;0;0;0;2;3;3;2;2;7;16;8
"MK14 Etelä-Pohjanmaa";"2015W09";38;0;0;0;0;0;0;0;0;1;0;1;1;4;3;2;5;6;6;9
"MK14 Etelä-Pohjanmaa";"2015W10";64;0;0;0;0;2;0;0;0;0;1;3;3;4;3;1;6;17;15;9
"MK14 Etelä-Pohjanmaa";"2015W11";46;0;0;0;0;0;0;0;0;0;0;2;1;4;4;1;4;11;11;8
"MK14 Etelä-Pohjanmaa";"2015W12";45;0;0;0;0;0;0;1;0;0;2;0;0;3;3;1;5;12;6;12
"MK14 Etelä-Pohjanmaa";"2015W13";41;0;0;0;1;0;0;0;0;0;0;1;3;2;2;1;5;8;11;7
"MK14 Etelä-Pohjanmaa";"2015W14";40;0;0;0;0;1;0;0;0;0;0;1;1;0;3;4;5;3;11;11
"MK14 Etelä-Pohjanmaa";"2015W15";50;0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;10;5;12;14
"MK14 Etelä-Pohjanmaa";"2015W16";37;1;0;0;0;0;0;0;0;1;0;0;1;3;2;1;4;7;6;11
"MK14 Etelä-Pohjanmaa";"2015W17";46;0;1;0;0;0;1;0;0;1;2;1;1;3;4;1;5;8;4;14
"MK14 Etelä-Pohjanmaa";"2015W18";49;0;0;0;1;0;0;0;0;2;0;1;4;6;4;2;2;6;11;10
"MK14 Etelä-Pohjanmaa";"2015W19";46;0;0;0;1;0;0;0;0;1;1;1;3;2;4;0;9;5;11;8
"MK14 Etelä-Pohjanmaa";"2015W20";51;0;0;0;0;0;0;0;1;0;1;1;1;3;1;7;4;5;11;16
"MK14 Etelä-Pohjanmaa";"2015W21";36;0;0;0;1;0;0;0;0;0;0;2;0;3;1;5;2;8;9;5
"MK14 Etelä-Pohjanmaa";"2015W22";41;0;0;1;0;0;0;0;0;2;0;0;2;3;3;1;10;7;6;6
"MK14 Etelä-Pohjanmaa";"2015W23";35;0;0;0;0;0;0;0;0;0;0;0;1;0;4;3;3;6;11;7
"MK14 Etelä-Pohjanmaa";"2015W24";39;0;0;0;0;0;0;1;0;0;1;2;1;7;3;2;4;6;7;5
"MK14 Etelä-Pohjanmaa";"2015W25";53;0;0;0;0;0;0;1;1;1;1;1;0;1;8;6;10;8;8;7
"MK14 Etelä-Pohjanmaa";"2015W26";37;0;0;0;0;0;0;0;1;0;0;2;2;4;5;2;0;7;5;9
"MK14 Etelä-Pohjanmaa";"2015W27";39;0;0;0;0;0;0;1;0;0;0;2;1;1;3;3;4;7;8;9
"MK14 Etelä-Pohjanmaa";"2015W28";37;0;0;0;0;0;0;0;0;0;2;0;3;1;4;4;3;9;3;8
"MK14 Etelä-Pohjanmaa";"2015W29";42;1;0;0;0;0;0;0;2;0;0;0;2;6;5;0;4;5;11;6
"MK14 Etelä-Pohjanmaa";"2015W30";32;1;0;0;0;0;0;0;0;1;0;0;0;2;3;2;6;6;5;6
"MK14 Etelä-Pohjanmaa";"2015W31";32;0;0;0;0;0;0;1;0;0;1;2;1;3;3;4;2;7;3;5
"MK14 Etelä-Pohjanmaa";"2015W32";30;0;0;0;0;0;0;0;0;0;1;0;1;1;2;4;3;6;7;5
"MK14 Etelä-Pohjanmaa";"2015W33";53;0;0;0;0;0;0;0;1;0;0;1;2;6;5;5;7;10;10;6
"MK14 Etelä-Pohjanmaa";"2015W34";31;0;0;0;0;1;0;0;0;0;0;1;1;2;2;3;4;3;5;9
"MK14 Etelä-Pohjanmaa";"2015W35";44;0;0;0;0;0;0;0;1;0;0;0;0;4;4;4;4;8;9;10
"MK14 Etelä-Pohjanmaa";"2015W36";40;0;0;0;1;0;0;0;0;0;2;0;0;2;4;3;7;6;8;7
"MK14 Etelä-Pohjanmaa";"2015W37";39;0;0;0;0;0;0;0;0;0;0;0;1;2;4;4;6;5;9;8
"MK14 Etelä-Pohjanmaa";"2015W38";34;0;0;0;0;0;0;0;0;0;0;2;1;1;2;4;8;5;5;6
"MK14 Etelä-Pohjanmaa";"2015W39";43;0;0;0;0;0;0;0;0;0;0;1;0;3;3;3;4;8;13;8
"MK14 Etelä-Pohjanmaa";"2015W40";49;0;0;0;0;0;0;1;0;1;0;2;0;5;4;4;8;7;9;8
"MK14 Etelä-Pohjanmaa";"2015W41";37;0;0;0;0;0;0;0;0;0;0;2;1;3;2;3;4;5;7;10
"MK14 Etelä-Pohjanmaa";"2015W42";47;0;0;0;0;0;1;0;0;0;2;1;0;2;2;5;8;5;8;13
"MK14 Etelä-Pohjanmaa";"2015W43";42;0;0;0;0;1;0;0;0;0;1;0;5;2;1;1;4;9;10;8
"MK14 Etelä-Pohjanmaa";"2015W44";41;0;0;0;0;0;0;1;0;0;0;0;1;0;3;6;4;7;9;10
"MK14 Etelä-Pohjanmaa";"2015W45";37;0;0;0;0;0;0;0;0;0;0;1;2;2;2;6;3;5;4;12
"MK14 Etelä-Pohjanmaa";"2015W46";46;0;0;0;0;0;0;0;1;1;0;1;2;2;4;7;2;7;7;12
"MK14 Etelä-Pohjanmaa";"2015W47";34;0;0;0;0;0;0;0;0;0;0;1;1;2;1;2;3;9;7;8
"MK14 Etelä-Pohjanmaa";"2015W48";37;0;0;0;0;0;0;0;0;0;0;1;0;2;8;4;1;4;9;8
"MK14 Etelä-Pohjanmaa";"2015W49";35;0;0;0;0;0;0;0;0;0;1;0;1;4;5;4;7;4;2;7
"MK14 Etelä-Pohjanmaa";"2015W50";47;0;0;0;0;0;0;1;1;0;0;1;2;0;5;3;6;7;11;10
"MK14 Etelä-Pohjanmaa";"2015W51";47;0;0;0;0;0;0;0;0;0;0;0;1;1;2;3;6;11;13;10
"MK14 Etelä-Pohjanmaa";"2015W52";49;0;0;0;0;0;0;0;0;2;0;0;1;6;5;3;3;6;10;13
"MK14 Etelä-Pohjanmaa";"2015W53";37;0;1;0;0;0;0;0;0;0;0;0;0;2;2;2;4;6;13;7
"MK14 Etelä-Pohjanmaa";"2016W01";55;0;0;0;0;1;0;0;0;1;0;0;2;2;7;5;7;9;9;12
"MK14 Etelä-Pohjanmaa";"2016W02";46;0;0;0;0;0;0;0;0;1;0;1;2;3;6;6;3;6;9;9
"MK14 Etelä-Pohjanmaa";"2016W03";40;0;0;0;0;0;0;0;0;0;2;0;1;4;2;0;6;6;11;8
"MK14 Etelä-Pohjanmaa";"2016W04";28;0;0;0;0;0;0;0;0;0;0;0;1;2;5;0;5;3;6;6
"MK14 Etelä-Pohjanmaa";"2016W05";48;0;0;0;0;0;0;0;0;0;0;1;3;3;2;4;3;8;11;13
"MK14 Etelä-Pohjanmaa";"2016W06";55;0;0;0;0;0;0;1;0;0;0;0;3;3;6;5;3;9;14;11
"MK14 Etelä-Pohjanmaa";"2016W07";39;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;7;6;12;8
"MK14 Etelä-Pohjanmaa";"2016W08";32;0;0;0;0;0;0;0;1;0;0;0;1;1;5;2;4;4;8;6
"MK14 Etelä-Pohjanmaa";"2016W09";46;0;0;0;1;0;0;0;0;0;0;0;2;2;3;3;3;7;14;11
"MK14 Etelä-Pohjanmaa";"2016W10";48;0;0;0;0;1;1;0;1;0;0;2;2;5;3;3;6;8;8;8
"MK14 Etelä-Pohjanmaa";"2016W11";48;0;0;0;0;0;0;0;1;0;1;0;3;2;7;6;4;10;6;8
"MK14 Etelä-Pohjanmaa";"2016W12";37;0;0;0;0;0;0;0;0;0;1;1;2;2;1;4;6;3;9;8
"MK14 Etelä-Pohjanmaa";"2016W13";48;0;0;0;0;0;0;0;1;1;1;0;0;5;4;4;3;9;12;8
"MK14 Etelä-Pohjanmaa";"2016W14";49;0;0;0;0;0;0;1;0;2;1;0;1;4;5;6;4;9;9;7
"MK14 Etelä-Pohjanmaa";"2016W15";44;0;0;0;0;0;0;0;0;0;0;1;3;3;2;3;5;5;13;9
"MK14 Etelä-Pohjanmaa";"2016W16";41;1;0;0;0;1;0;1;1;0;1;0;1;4;5;0;2;2;13;9
"MK14 Etelä-Pohjanmaa";"2016W17";46;0;0;0;0;0;0;0;0;0;0;1;0;0;7;4;9;7;10;8
"MK14 Etelä-Pohjanmaa";"2016W18";56;1;0;0;0;0;0;0;0;0;0;2;2;2;4;5;6;6;8;20
"MK14 Etelä-Pohjanmaa";"2016W19";42;0;0;0;0;0;0;0;1;0;1;1;0;2;5;5;5;4;4;14
"MK14 Etelä-Pohjanmaa";"2016W20";52;0;0;0;0;0;0;0;1;0;2;1;0;6;3;5;6;5;12;11
"MK14 Etelä-Pohjanmaa";"2016W21";39;1;0;0;0;0;1;0;0;0;0;0;2;3;3;3;7;5;7;7
"MK14 Etelä-Pohjanmaa";"2016W22";44;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;5;6;10;18
"MK14 Etelä-Pohjanmaa";"2016W23";36;0;0;0;0;0;0;0;0;0;1;0;3;2;6;4;4;4;7;5
"MK14 Etelä-Pohjanmaa";"2016W24";24;0;0;0;0;1;0;0;0;0;0;0;1;0;1;3;2;5;4;7
