country;group;week;zscore
Luxembourg;Total;2017-46;-1.63
Luxembourg;Total;2017-47;1.33
Luxembourg;Total;2017-48;-1.44
Luxembourg;Total;2017-49;1.15
Luxembourg;Total;2017-50;-0.25
Luxembourg;Total;2017-51;-0.78
Luxembourg;Total;2017-52;0.14
Luxembourg;Total;2018-01;-0.08
Luxembourg;Total;2018-02;1.16
Luxembourg;Total;2018-03;-0.75
Luxembourg;Total;2018-04;0
Luxembourg;Total;2018-05;0.21
Luxembourg;Total;2018-06;2
Luxembourg;Total;2018-07;2.22
Luxembourg;Total;2018-08;2.38
Luxembourg;Total;2018-09;2.12
Luxembourg;Total;2018-10;3.93
Luxembourg;Total;2018-11;0.28
Luxembourg;Total;2018-12;1.33
Luxembourg;Total;2018-13;-1.39
Luxembourg;Total;2018-14;-0.66
Luxembourg;Total;2018-15;0.38
Luxembourg;Total;2018-16;0.28
Luxembourg;Total;2018-17;-1.72
Luxembourg;Total;2018-18;-0.94
Luxembourg;Total;2018-19;0.26
Luxembourg;Total;2018-20;-0.43
Luxembourg;Total;2018-21;1.08
Luxembourg;Total;2018-22;-2.15
Luxembourg;Total;2018-23;1.85
Luxembourg;Total;2018-24;-0.25
Luxembourg;Total;2018-25;-1.72
Luxembourg;Total;2018-26;0.5
Luxembourg;Total;2018-27;0.84
Luxembourg;Total;2018-28;-0.93
Luxembourg;Total;2018-29;-0.24
Luxembourg;Total;2018-30;1.37
Luxembourg;Total;2018-31;1.97
Luxembourg;Total;2018-32;2.04
Luxembourg;Total;2018-33;1.17
Luxembourg;Total;2018-34;-2.54
Luxembourg;Total;2018-35;-0.03
Luxembourg;Total;2018-36;1.08
Luxembourg;Total;2018-37;-1.56
Luxembourg;Total;2018-38;-1.89
Luxembourg;Total;2018-39;0.81
Luxembourg;Total;2018-40;0.91
Luxembourg;Total;2018-41;1.11
Luxembourg;Total;2018-42;0.38
Luxembourg;Total;2018-43;-2.38
Luxembourg;Total;2018-44;-0.05
Luxembourg;Total;2018-45;2.03
Luxembourg;Total;2018-46;-1.29
Luxembourg;Total;2018-47;-0.13
Luxembourg;Total;2018-48;-1.64
Luxembourg;Total;2018-49;-1.38
Luxembourg;Total;2018-50;0.04
Luxembourg;Total;2018-51;0.27
Luxembourg;Total;2018-52;-1
Luxembourg;Total;2019-01;0.73
Luxembourg;Total;2019-02;-1.22
Luxembourg;Total;2019-03;-0.47
Luxembourg;Total;2019-04;-0.19
Luxembourg;Total;2019-05;1.15
Luxembourg;Total;2019-06;1.7
Luxembourg;Total;2019-07;1.83
Luxembourg;Total;2019-08;-0.15
Luxembourg;Total;2019-09;0.47
Luxembourg;Total;2019-10;-0.21
Luxembourg;Total;2019-11;-0.23
Luxembourg;Total;2019-12;-0.54
Luxembourg;Total;2019-13;1.4
Luxembourg;Total;2019-14;-0.78
Luxembourg;Total;2019-15;-1.33
Luxembourg;Total;2019-16;-0.59
Luxembourg;Total;2019-17;0.36
Luxembourg;Total;2019-18;0.46
Luxembourg;Total;2019-19;-1.08
Luxembourg;Total;2019-20;0.01
Luxembourg;Total;2019-21;0.84
Luxembourg;Total;2019-22;0.92
Luxembourg;Total;2019-23;-0.65
Luxembourg;Total;2019-24;-1.05
Luxembourg;Total;2019-25;-0.77
Luxembourg;Total;2019-26;2.36
Luxembourg;Total;2019-27;-0.03
Luxembourg;Total;2019-28;1.58
Luxembourg;Total;2019-29;0.1
Luxembourg;Total;2019-30;0.52
Luxembourg;Total;2019-31;-0.15
Luxembourg;Total;2019-32;0.58
Luxembourg;Total;2019-33;0.53
Luxembourg;Total;2019-34;-0.84
Luxembourg;Total;2019-35;0.31
Luxembourg;Total;2019-36;-0.09
Luxembourg;Total;2019-37;0.58
Luxembourg;Total;2019-38;-0.7
Luxembourg;Total;2019-39;1.12
Luxembourg;Total;2019-40;0.92
Luxembourg;Total;2019-41;0.18
Luxembourg;Total;2019-42;-2.47
Luxembourg;Total;2019-43;0.59
Luxembourg;Total;2019-44;1.56
Luxembourg;Total;2019-45;0.47
Luxembourg;Total;2019-46;1.8
Luxembourg;Total;2019-47;0.07
Luxembourg;Total;2019-48;0.66
Luxembourg;Total;2019-49;0.29
Luxembourg;Total;2019-50;0.32
Luxembourg;Total;2019-51;0.17
Luxembourg;Total;2019-52;0.83
Luxembourg;Total;2020-01;-1.88
Luxembourg;Total;2020-02;-0.75
Luxembourg;Total;2020-03;-0.12
Luxembourg;Total;2020-04;-0.29
Luxembourg;Total;2020-05;0.08
Luxembourg;Total;2020-06;-0.25
Luxembourg;Total;2020-07;-1.61
Luxembourg;Total;2020-08;-0.53
Luxembourg;Total;2020-09;-1.24
Luxembourg;Total;2020-10;0.24
Luxembourg;Total;2020-11;0.69
Luxembourg;Total;2020-12;0.22
Luxembourg;Total;2020-13;2.43
Luxembourg;Total;2020-14;0.99
Luxembourg;Total;2020-15;2.96
Luxembourg;Total;2020-16;0.62
Luxembourg;Total;2020-17;0.33
Luxembourg;Total;2020-18;-0.94
Luxembourg;Total;2020-19;1.04
Luxembourg;Total;2020-20;-0.22
Luxembourg;Total;2020-21;-0.03
Luxembourg;Total;2020-22;-0.16
Luxembourg;Total;2020-23;-0.53
Luxembourg;Total;2020-24;-1.03
Luxembourg;Total;2020-25;0.44
Luxembourg;Total;2020-26;-0.6
Luxembourg;Total;2020-27;-0.35
Luxembourg;Total;2020-28;-0.33
Luxembourg;Total;2020-29;-0.22
Luxembourg;Total;2020-30;-0.12
Luxembourg;Total;2020-31;1.93
Luxembourg;Total;2020-32;2.39
Luxembourg;Total;2020-33;2.06
Luxembourg;Total;2020-34;0.06
Luxembourg;Total;2020-35;-1.32
Luxembourg;Total;2020-36;0.87
Luxembourg;Total;2020-37;-0.91
Luxembourg;Total;2020-38;1.21
Luxembourg;Total;2020-39;-0.12
Luxembourg;Total;2020-40;0.81
Luxembourg;Total;2020-41;-0.86
Luxembourg;Total;2020-42;0.9
Luxembourg;Total;2020-43;0.89
Luxembourg;Total;2020-44;1.74
Luxembourg;Total;2020-45;2.81
Luxembourg;Total;2020-46;3.03
Luxembourg;Total;2020-47;2.99
Luxembourg;Total;2020-48;3.54
Luxembourg;Total;2020-49;2.41
Luxembourg;Total;2020-50;3.54
Luxembourg;Total;2020-51;2.14
Luxembourg;Total;2020-52;2.72
Luxembourg;Total;2020-53;0.77
Luxembourg;Total;2021-01;0.83
Luxembourg;Total;2021-02;0.9
Luxembourg;Total;2021-03;-0.04
Luxembourg;Total;2021-04;1.56
Luxembourg;Total;2021-05;0.6
Luxembourg;Total;2021-06;-0.14
Luxembourg;Total;2021-07;0.86
Luxembourg;Total;2021-08;-0.22
Luxembourg;Total;2021-09;0.56
Luxembourg;Total;2021-10;2.86
Luxembourg;Total;2021-11;2.22
Luxembourg;Total;2021-12;-0.29
Luxembourg;Total;2021-13;-0.79
Luxembourg;Total;2021-14;0.67
Luxembourg;Total;2021-15;-0.91
Luxembourg;Total;2021-16;0.4
Luxembourg;Total;2021-17;1.28
Luxembourg;Total;2021-18;0.4
Luxembourg;Total;2021-19;-1.97
Luxembourg;Total;2021-20;1.08
Luxembourg;Total;2021-21;-1.25
Luxembourg;Total;2021-22;-1.07
Luxembourg;Total;2021-23;0.69
Luxembourg;Total;2021-24;0.64
Luxembourg;Total;2021-25;-0.26
Luxembourg;Total;2021-26;1.11
Luxembourg;Total;2021-27;0.1
Luxembourg;Total;2021-28;1.63
Luxembourg;Total;2021-29;-0.42
Luxembourg;Total;2021-30;-0.98
Luxembourg;Total;2021-31;-0.15
Luxembourg;Total;2021-32;0.13
Luxembourg;Total;2021-33;-1.1
Luxembourg;Total;2021-34;-1.49
Luxembourg;Total;2021-35;0.36
Luxembourg;Total;2021-36;1.19
Luxembourg;Total;2021-37;-1.07
Luxembourg;Total;2021-38;-0.73
Luxembourg;Total;2021-39;0.71
Luxembourg;Total;2021-40;1.2
Luxembourg;Total;2021-41;-1.35
Luxembourg;Total;2021-42;-0.2
Luxembourg;Total;2021-43;2.25
Luxembourg;Total;2021-44;1.49
Luxembourg;Total;2021-45;1.38
Luxembourg;Total;2021-46;0.36
Luxembourg;Total;2021-47;0.81
Luxembourg;Total;2021-48;1.34
Luxembourg;Total;2021-49;0.21
Luxembourg;Total;2021-50;0.06
Luxembourg;Total;2021-51;1.61
Luxembourg;Total;2021-52;0.49
Luxembourg;Total;2022-01;0.21
Luxembourg;Total;2022-02;-0.4
Luxembourg;Total;2022-03;-0.57
Luxembourg;Total;2022-04;0.04
Luxembourg;Total;2022-05;0.15
Luxembourg;Total;2022-06;0.01
Luxembourg;Total;2022-07;0.65
Luxembourg;Total;2022-08;1.53
Luxembourg;Total;2022-09;-0.08
Luxembourg;Total;2022-10;0.86
Luxembourg;Total;2022-11;-0.11
Luxembourg;Total;2022-12;-0.12
Luxembourg;Total;2022-13;0.7
Luxembourg;Total;2022-14;0.35
Luxembourg;Total;2022-15;0.07
Luxembourg;Total;2022-16;1.48
Luxembourg;Total;2022-17;1.32
Luxembourg;Total;2022-18;-1.15
Luxembourg;Total;2022-19;-0.14
Luxembourg;Total;2022-20;-0.05
Luxembourg;Total;2022-21;-1.34
Luxembourg;Total;2022-22;2.33
Luxembourg;Total;2022-23;-0.56
Luxembourg;Total;2022-24;1.11
Luxembourg;Total;2022-25;-0.16
Luxembourg;Total;2022-26;-1.73
Luxembourg;Total;2022-27;1.58
Luxembourg;Total;2022-28;1.2
Luxembourg;Total;2022-29;0.51
Luxembourg;Total;2022-30;1.57
Luxembourg;Total;2022-31;0.77
Luxembourg;Total;2022-32;1.31
Luxembourg;Total;2022-33;0.78
Luxembourg;Total;2022-34;-1.19
Luxembourg;Total;2022-35;-0.93
Luxembourg;Total;2022-36;-0.5
Luxembourg;Total;2022-37;0.3
Luxembourg;Total;2022-38;-0.83
Luxembourg;Total;2022-39;0.7
Luxembourg;Total;2022-40;-0.38
Luxembourg;Total;2022-41;0.12
Luxembourg;Total;2022-42;0.62
Luxembourg;Total;2022-43;0.06
Malta;Total;2016-45;0.12
Malta;Total;2016-46;0.37
Malta;Total;2016-47;0.85
Malta;Total;2016-48;-0.19
Malta;Total;2016-49;0.29
Malta;Total;2016-50;1.18
Malta;Total;2016-51;1.29
Malta;Total;2016-52;1.2
Malta;Total;2017-01;3.59
Malta;Total;2017-02;3.03
Malta;Total;2017-03;4.71
Malta;Total;2017-04;3.75
Malta;Total;2017-05;2.41
Malta;Total;2017-06;1.51
Malta;Total;2017-07;0.59
Malta;Total;2017-08;2.03
Malta;Total;2017-09;-0.79
Malta;Total;2017-10;0.88
Malta;Total;2017-11;-0.97
Malta;Total;2017-12;0.34
Malta;Total;2017-13;0.74
Malta;Total;2017-14;0.14
Malta;Total;2017-15;0.34
Malta;Total;2017-16;0.55
Malta;Total;2017-17;-0.31
Malta;Total;2017-18;0.28
Malta;Total;2017-19;0.38
Malta;Total;2017-20;-0.52
Malta;Total;2017-21;-0.55
Malta;Total;2017-22;0.57
Malta;Total;2017-23;-0.48
Malta;Total;2017-24;-0.78
Malta;Total;2017-25;-1.23
Malta;Total;2017-26;0.66
Malta;Total;2017-27;0.6
Malta;Total;2017-28;-2
Malta;Total;2017-29;-0.31
Malta;Total;2017-30;0.75
Malta;Total;2017-31;2.47
Malta;Total;2017-32;2.37
Malta;Total;2017-33;0.28
Malta;Total;2017-34;0.4
Malta;Total;2017-35;-0.14
Malta;Total;2017-36;-0.17
Malta;Total;2017-37;0.05
Malta;Total;2017-38;-2.21
Malta;Total;2017-39;-1.15
Malta;Total;2017-40;-0.55
Malta;Total;2017-41;0.53
Malta;Total;2017-42;0.19
Malta;Total;2017-43;-1.07
Malta;Total;2017-44;1.67
Malta;Total;2017-45;-0.87
Malta;Total;2017-46;1.66
Malta;Total;2017-47;-0.56
Malta;Total;2017-48;0.17
Malta;Total;2017-49;1.29
Malta;Total;2017-50;1.07
Malta;Total;2017-51;1.18
Malta;Total;2017-52;2.41
Malta;Total;2018-01;3.93
Malta;Total;2018-02;0.52
Malta;Total;2018-03;1.48
Malta;Total;2018-04;1.23
Malta;Total;2018-05;0.7
Malta;Total;2018-06;1.48
Malta;Total;2018-07;2.74
Malta;Total;2018-08;3.52
Malta;Total;2018-09;2.02
Malta;Total;2018-10;2.07
Malta;Total;2018-11;0.68
Malta;Total;2018-12;0.63
Malta;Total;2018-13;-1.49
Malta;Total;2018-14;1.34
Malta;Total;2018-15;-0.64
Malta;Total;2018-16;0.17
Malta;Total;2018-17;0.14
Malta;Total;2018-18;0.84
Malta;Total;2018-19;-0.02
Malta;Total;2018-20;0.94
Malta;Total;2018-21;0.56
Malta;Total;2018-22;0.17
Malta;Total;2018-23;0.39
Malta;Total;2018-24;1.69
Malta;Total;2018-25;-0.06
Malta;Total;2018-26;0.65
Malta;Total;2018-27;0.34
Malta;Total;2018-28;0.28
Malta;Total;2018-29;1.31
Malta;Total;2018-30;0.98
Malta;Total;2018-31;0.01
Malta;Total;2018-32;-0.36
Malta;Total;2018-33;0.29
Malta;Total;2018-34;0.78
Malta;Total;2018-35;1.01
Malta;Total;2018-36;-0.29
Malta;Total;2018-37;1.19
Malta;Total;2018-38;-0.25
Malta;Total;2018-39;0.32
Malta;Total;2018-40;0.12
Malta;Total;2018-41;1.16
Malta;Total;2018-42;-1.22
Malta;Total;2018-43;1.2
Malta;Total;2018-44;-1.67
Malta;Total;2018-45;1.21
Malta;Total;2018-46;0.15
Malta;Total;2018-47;-1.16
Malta;Total;2018-48;0.29
Malta;Total;2018-49;0.52
Malta;Total;2018-50;1.17
Malta;Total;2018-51;-1.25
Malta;Total;2018-52;3.06
Malta;Total;2019-01;2.76
Malta;Total;2019-02;1.71
Malta;Total;2019-03;4.25
Malta;Total;2019-04;3.29
Malta;Total;2019-05;2.88
Malta;Total;2019-06;1.34
Malta;Total;2019-07;0.64
Malta;Total;2019-08;1.55
Malta;Total;2019-09;3.48
Malta;Total;2019-10;1.72
Malta;Total;2019-11;0.11
Malta;Total;2019-12;1.74
Malta;Total;2019-13;0.34
Malta;Total;2019-14;0.52
Malta;Total;2019-15;-0.07
Malta;Total;2019-16;0.82
Malta;Total;2019-17;-0.36
Malta;Total;2019-18;0.68
Malta;Total;2019-19;0.43
Malta;Total;2019-20;-0.31
Malta;Total;2019-21;-1.87
Malta;Total;2019-22;1.22
Malta;Total;2019-23;-1.15
Malta;Total;2019-24;1.53
Malta;Total;2019-25;0.3
Malta;Total;2019-26;1.46
Malta;Total;2019-27;-0.55
Malta;Total;2019-28;1.11
Malta;Total;2019-29;-1.09
Malta;Total;2019-30;0.85
Malta;Total;2019-31;1.24
Malta;Total;2019-32;1.61
Malta;Total;2019-33;-0.22
Malta;Total;2019-34;-1.68
Malta;Total;2019-35;0.39
Malta;Total;2019-36;1.82
Malta;Total;2019-37;0.07
Malta;Total;2019-38;-0.89
Malta;Total;2019-39;-1.63
Malta;Total;2019-40;0.39
Malta;Total;2019-41;-1.77
Malta;Total;2019-42;0.09
Malta;Total;2019-43;0.6
Malta;Total;2019-44;-1.5
Malta;Total;2019-45;-0.45
Malta;Total;2019-46;0.16
Malta;Total;2019-47;0.74
Malta;Total;2019-48;0.85
Malta;Total;2019-49;-1.19
Malta;Total;2019-50;-1.27
Malta;Total;2019-51;0.32
Malta;Total;2019-52;1.46
Malta;Total;2020-01;0.25
Malta;Total;2020-02;2.15
Malta;Total;2020-03;3.37
Malta;Total;2020-04;1.36
Malta;Total;2020-05;0.44
Malta;Total;2020-06;1.59
Malta;Total;2020-07;-0.2
Malta;Total;2020-08;0.01
Malta;Total;2020-09;-0.61
Malta;Total;2020-10;-0.27
Malta;Total;2020-11;1.8
Malta;Total;2020-12;3.04
Malta;Total;2020-13;0.93
Malta;Total;2020-14;0.48
Malta;Total;2020-15;0.78
Malta;Total;2020-16;2.57
Malta;Total;2020-17;-1.71
Malta;Total;2020-18;0.75
Malta;Total;2020-19;0.51
Malta;Total;2020-20;0.38
Malta;Total;2020-21;-1.6
Malta;Total;2020-22;0.35
Malta;Total;2020-23;0.09
Malta;Total;2020-24;-0.67
Malta;Total;2020-25;-0.21
Malta;Total;2020-26;-1.79
Malta;Total;2020-27;1.25
Malta;Total;2020-28;0.25
Malta;Total;2020-29;0.78
Malta;Total;2020-30;0.34
Malta;Total;2020-31;1.33
Malta;Total;2020-32;1.35
Malta;Total;2020-33;2.39
Malta;Total;2020-34;2.5
Malta;Total;2020-35;1.58
Malta;Total;2020-36;1.56
Malta;Total;2020-37;0.57
Malta;Total;2020-38;0.4
Malta;Total;2020-39;2.33
Malta;Total;2020-40;2.71
Malta;Total;2020-41;1.14
Malta;Total;2020-42;-0.02
Malta;Total;2020-43;0.48
Malta;Total;2020-44;2.73
Malta;Total;2020-45;2.28
Malta;Total;2020-46;3.19
Malta;Total;2020-47;2.23
Malta;Total;2020-48;2.7
Malta;Total;2020-49;3.63
Malta;Total;2020-50;3.2
Malta;Total;2020-51;3.81
Malta;Total;2020-52;4.12
Malta;Total;2020-53;1.81
Malta;Total;2021-01;2
Malta;Total;2021-02;1.09
Malta;Total;2021-03;3.99
Malta;Total;2021-04;1.83
Malta;Total;2021-05;1.43
Malta;Total;2021-06;1.7
Malta;Total;2021-07;3.24
Malta;Total;2021-08;3.09
Malta;Total;2021-09;3.23
Malta;Total;2021-10;3.03
Malta;Total;2021-11;2.08
Malta;Total;2021-12;1.37
Malta;Total;2021-13;0.64
Malta;Total;2021-14;-0.58
Malta;Total;2021-15;-0.16
Malta;Total;2021-16;-0.64
Malta;Total;2021-17;-1.02
Malta;Total;2021-18;0.24
Malta;Total;2021-19;1.12
Malta;Total;2021-20;1.01
Malta;Total;2021-21;1.33
Malta;Total;2021-22;-1.39
Malta;Total;2021-23;-0.68
Malta;Total;2021-24;0.6
Malta;Total;2021-25;-0.75
Malta;Total;2021-26;3.37
Malta;Total;2021-27;0.7
Malta;Total;2021-28;1.77
Malta;Total;2021-29;0.33
Malta;Total;2021-30;0.24
Malta;Total;2021-31;4.11
Malta;Total;2021-32;3.93
Malta;Total;2021-33;1.67
Malta;Total;2021-34;1.99
Malta;Total;2021-35;1.06
Malta;Total;2021-36;1.38
Malta;Total;2021-37;1.44
Malta;Total;2021-38;-1.4
Malta;Total;2021-39;2.65
Malta;Total;2021-40;0.43
Malta;Total;2021-41;-1.11
Malta;Total;2021-42;2.58
Malta;Total;2021-43;-0.92
Malta;Total;2021-44;0.61
Malta;Total;2021-45;-0.4
Malta;Total;2021-46;1.46
Malta;Total;2021-47;1.34
Malta;Total;2021-48;1.11
Malta;Total;2021-49;0.7
Malta;Total;2021-50;1.68
Malta;Total;2021-51;3.4
Malta;Total;2021-52;2.48
Malta;Total;2022-01;2.12
Malta;Total;2022-02;1.41
Malta;Total;2022-03;4.28
Malta;Total;2022-04;4.06
Malta;Total;2022-05;3.2
Malta;Total;2022-06;3.44
Malta;Total;2022-07;2.34
Malta;Total;2022-08;0.25
Malta;Total;2022-09;2.66
Malta;Total;2022-10;2.18
Malta;Total;2022-11;0.84
Malta;Total;2022-12;0.61
Malta;Total;2022-13;0.68
Malta;Total;2022-14;3.27
Malta;Total;2022-15;0.54
Malta;Total;2022-16;1.16
Malta;Total;2022-17;1.77
Malta;Total;2022-18;0.3
Malta;Total;2022-19;0.41
Malta;Total;2022-20;0.29
Malta;Total;2022-21;-1.71
Malta;Total;2022-22;-0.31
Malta;Total;2022-23;1.67
Malta;Total;2022-24;1.54
Malta;Total;2022-25;0.52
Malta;Total;2022-26;-0.32
Malta;Total;2022-27;2.71
Malta;Total;2022-28;1.49
Malta;Total;2022-29;2.28
Malta;Total;2022-30;0.69
Malta;Total;2022-31;0.71
Malta;Total;2022-32;2.05
Malta;Total;2022-33;0.38
Malta;Total;2022-34;-0.6
Malta;Total;2022-35;0.92
Malta;Total;2022-36;1.56
Malta;Total;2022-37;1.63
Malta;Total;2022-38;-0.58
Malta;Total;2022-39;0.16
Malta;Total;2022-40;1.32
Malta;Total;2022-41;0.87
Malta;Total;2022-42;1.47
Malta;Total;2022-43;0.46
Netherlands;Total;2016-45;0.92
Netherlands;Total;2016-46;0.54
Netherlands;Total;2016-47;0.41
Netherlands;Total;2016-48;0.6
Netherlands;Total;2016-49;1.3
Netherlands;Total;2016-50;2.02
Netherlands;Total;2016-51;1.24
Netherlands;Total;2016-52;3.52
Netherlands;Total;2017-01;5.56
Netherlands;Total;2017-02;6.05
Netherlands;Total;2017-03;4.65
Netherlands;Total;2017-04;5.85
Netherlands;Total;2017-05;5.38
Netherlands;Total;2017-06;4.27
Netherlands;Total;2017-07;4.11
Netherlands;Total;2017-08;3.4
Netherlands;Total;2017-09;1.86
Netherlands;Total;2017-10;1.06
Netherlands;Total;2017-11;-0.86
Netherlands;Total;2017-12;-1.36
Netherlands;Total;2017-13;-0.37
Netherlands;Total;2017-14;-1.1
Netherlands;Total;2017-15;-0.36
Netherlands;Total;2017-16;-1.16
Netherlands;Total;2017-17;-0.2
Netherlands;Total;2017-18;0.04
Netherlands;Total;2017-19;0.66
Netherlands;Total;2017-20;0.94
Netherlands;Total;2017-21;0.89
Netherlands;Total;2017-22;0.3
Netherlands;Total;2017-23;-0.4
Netherlands;Total;2017-24;0.04
Netherlands;Total;2017-25;0.01
Netherlands;Total;2017-26;0.89
Netherlands;Total;2017-27;1.05
Netherlands;Total;2017-28;-0.92
Netherlands;Total;2017-29;0.97
Netherlands;Total;2017-30;-0.24
Netherlands;Total;2017-31;-0.95
Netherlands;Total;2017-32;0.7
Netherlands;Total;2017-33;-0.74
Netherlands;Total;2017-34;-0.8
Netherlands;Total;2017-35;-0.55
Netherlands;Total;2017-36;-0.75
Netherlands;Total;2017-37;0.59
Netherlands;Total;2017-38;0.53
Netherlands;Total;2017-39;-0.23
Netherlands;Total;2017-40;-0.81
Netherlands;Total;2017-41;0.31
Netherlands;Total;2017-42;-0.6
Netherlands;Total;2017-43;-1.24
Netherlands;Total;2017-44;-0.94
Netherlands;Total;2017-45;-0.41
Netherlands;Total;2017-46;0.62
Netherlands;Total;2017-47;0.34
Netherlands;Total;2017-48;-0.19
Netherlands;Total;2017-49;0.94
Netherlands;Total;2017-50;2.61
Netherlands;Total;2017-51;1.08
Netherlands;Total;2017-52;2.01
Netherlands;Total;2018-01;3.32
Netherlands;Total;2018-02;3.38
Netherlands;Total;2018-03;3.32
Netherlands;Total;2018-04;2.89
Netherlands;Total;2018-05;3.66
Netherlands;Total;2018-06;4.72
Netherlands;Total;2018-07;6.13
Netherlands;Total;2018-08;6.56
Netherlands;Total;2018-09;8.97
Netherlands;Total;2018-10;10.68
Netherlands;Total;2018-11;7.64
Netherlands;Total;2018-12;5.05
Netherlands;Total;2018-13;3.25
Netherlands;Total;2018-14;1.62
Netherlands;Total;2018-15;-0.03
Netherlands;Total;2018-16;-0.89
Netherlands;Total;2018-17;-1.7
Netherlands;Total;2018-18;-1.65
Netherlands;Total;2018-19;-1.41
Netherlands;Total;2018-20;-1.55
Netherlands;Total;2018-21;-0.54
Netherlands;Total;2018-22;0.86
Netherlands;Total;2018-23;-0.05
Netherlands;Total;2018-24;-1.24
Netherlands;Total;2018-25;-0.57
Netherlands;Total;2018-26;-0.16
Netherlands;Total;2018-27;1.23
Netherlands;Total;2018-28;0.68
Netherlands;Total;2018-29;1.07
Netherlands;Total;2018-30;1.8
Netherlands;Total;2018-31;1.73
Netherlands;Total;2018-32;1.56
Netherlands;Total;2018-33;-0.1
Netherlands;Total;2018-34;-0.08
Netherlands;Total;2018-35;-1.28
Netherlands;Total;2018-36;-0.48
Netherlands;Total;2018-37;-1.49
Netherlands;Total;2018-38;0.22
Netherlands;Total;2018-39;-0.08
Netherlands;Total;2018-40;0.94
Netherlands;Total;2018-41;0.13
Netherlands;Total;2018-42;-0.39
Netherlands;Total;2018-43;-1.45
Netherlands;Total;2018-44;-0.12
Netherlands;Total;2018-45;-0.56
Netherlands;Total;2018-46;-1.28
Netherlands;Total;2018-47;-0.49
Netherlands;Total;2018-48;-0.16
Netherlands;Total;2018-49;0.27
Netherlands;Total;2018-50;0.49
Netherlands;Total;2018-51;0.59
Netherlands;Total;2018-52;-0.95
Netherlands;Total;2019-01;0.48
Netherlands;Total;2019-02;2.24
Netherlands;Total;2019-03;1.15
Netherlands;Total;2019-04;1.36
Netherlands;Total;2019-05;1.01
Netherlands;Total;2019-06;1.45
Netherlands;Total;2019-07;2.13
Netherlands;Total;2019-08;1.94
Netherlands;Total;2019-09;0.58
Netherlands;Total;2019-10;1.78
Netherlands;Total;2019-11;2.5
Netherlands;Total;2019-12;0.89
Netherlands;Total;2019-13;0.82
Netherlands;Total;2019-14;-0.13
Netherlands;Total;2019-15;0.14
Netherlands;Total;2019-16;1.88
Netherlands;Total;2019-17;1.31
Netherlands;Total;2019-18;-0.05
Netherlands;Total;2019-19;-0.18
Netherlands;Total;2019-20;0.62
Netherlands;Total;2019-21;1.48
Netherlands;Total;2019-22;0.15
Netherlands;Total;2019-23;0.4
Netherlands;Total;2019-24;-0.4
Netherlands;Total;2019-25;0.32
Netherlands;Total;2019-26;2.04
Netherlands;Total;2019-27;0.94
Netherlands;Total;2019-28;1.44
Netherlands;Total;2019-29;-0.51
Netherlands;Total;2019-30;4.23
Netherlands;Total;2019-31;1.2
Netherlands;Total;2019-32;0.02
Netherlands;Total;2019-33;-0.26
Netherlands;Total;2019-34;-0.29
Netherlands;Total;2019-35;1.49
Netherlands;Total;2019-36;-1.26
Netherlands;Total;2019-37;-0.44
Netherlands;Total;2019-38;-1.36
Netherlands;Total;2019-39;0.36
Netherlands;Total;2019-40;-0.28
Netherlands;Total;2019-41;1.64
Netherlands;Total;2019-42;1.01
Netherlands;Total;2019-43;0.59
Netherlands;Total;2019-44;0.19
Netherlands;Total;2019-45;1.62
Netherlands;Total;2019-46;1.8
Netherlands;Total;2019-47;1.17
Netherlands;Total;2019-48;1.04
Netherlands;Total;2019-49;0.59
Netherlands;Total;2019-50;1.8
Netherlands;Total;2019-51;2.38
Netherlands;Total;2019-52;0.06
Netherlands;Total;2020-01;0.68
Netherlands;Total;2020-02;2.99
Netherlands;Total;2020-03;1
Netherlands;Total;2020-04;-0.08
Netherlands;Total;2020-05;1.01
Netherlands;Total;2020-06;1.3
Netherlands;Total;2020-07;1.41
Netherlands;Total;2020-08;-0.78
Netherlands;Total;2020-09;0.65
Netherlands;Total;2020-10;0.89
Netherlands;Total;2020-11;2.18
Netherlands;Total;2020-12;6.12
Netherlands;Total;2020-13;14.13
Netherlands;Total;2020-14;20.03
Netherlands;Total;2020-15;19.63
Netherlands;Total;2020-16;14.02
Netherlands;Total;2020-17;10.63
Netherlands;Total;2020-18;5.74
Netherlands;Total;2020-19;1.89
Netherlands;Total;2020-20;-0.12
Netherlands;Total;2020-21;0.06
Netherlands;Total;2020-22;-0.14
Netherlands;Total;2020-23;-0.44
Netherlands;Total;2020-24;-0.13
Netherlands;Total;2020-25;0.08
Netherlands;Total;2020-26;-0.14
Netherlands;Total;2020-27;-0.25
Netherlands;Total;2020-28;-0.36
Netherlands;Total;2020-29;-1.32
Netherlands;Total;2020-30;0.36
Netherlands;Total;2020-31;0.29
Netherlands;Total;2020-32;-0.06
Netherlands;Total;2020-33;6
Netherlands;Total;2020-34;2.18
Netherlands;Total;2020-35;0.7
Netherlands;Total;2020-36;0.14
Netherlands;Total;2020-37;0.49
Netherlands;Total;2020-38;0.12
Netherlands;Total;2020-39;1.74
Netherlands;Total;2020-40;2.66
Netherlands;Total;2020-41;2.67
Netherlands;Total;2020-42;4.47
Netherlands;Total;2020-43;6.52
Netherlands;Total;2020-44;8.57
Netherlands;Total;2020-45;7.27
Netherlands;Total;2020-46;6.87
Netherlands;Total;2020-47;4.04
Netherlands;Total;2020-48;4.47
Netherlands;Total;2020-49;5.29
